# Iteration,Pool ID,Resource,Allocation,Utilization,Single Resource cost per time unit
2373,1_7,Role 1,7,0.99,1
2374,3_95,SYSTEM,3,0.0,1
2374,3_95,Role 1,95,0.12,1
2375,6_12,SYSTEM,6,0.0,1
2375,6_12,Role 1,12,0.98,1
2376,2_29,SYSTEM,2,0.0,1
2376,2_29,Role 1,29,0.4,1
2377,1_31,SYSTEM,1,0.0,1
2377,1_31,Role 1,31,0.38,1
2378,1_60,SYSTEM,1,0.0,1
2378,1_60,Role 1,60,0.19,1
2379,14_84,SYSTEM,14,0.0,1
2379,14_84,Role 1,84,0.14,1
2380,2_28,SYSTEM,2,0.0,1
2380,2_28,Role 1,28,0.41,1
2381,2_46,SYSTEM,2,0.0,1
2381,2_46,Role 1,46,0.27,1
2382,3_81,SYSTEM,3,0.0,1
2382,3_81,Role 1,81,0.14,1
2383,13_59,SYSTEM,13,0.0,1
2383,13_59,Role 1,59,0.19,1
2384,2_55,SYSTEM,2,0.0,1
2384,2_55,Role 1,55,0.21,1
2385,2_32,SYSTEM,2,0.0,1
2385,2_32,Role 1,32,0.37,1
2386,10_90,SYSTEM,10,0.0,1
2386,10_90,Role 1,90,0.13,1
2387,8_73,SYSTEM,8,0.0,1
2387,8_73,Role 1,73,0.16,1
2388,1_78,SYSTEM,1,0.0,1
2388,1_78,Role 1,78,0.15,1
2389,1_81,SYSTEM,1,0.0,1
2389,1_81,Role 1,81,0.14,1
2390,3_11,SYSTEM,3,0.0,1
2390,3_11,Role 1,11,0.99,1
2391,1_64,SYSTEM,1,0.0,1
2391,1_64,Role 1,64,0.19,1
2392,6_39,SYSTEM,6,0.0,1
2392,6_39,Role 1,39,0.29,1
2393,2_86,SYSTEM,2,0.0,1
2393,2_86,Role 1,86,0.13,1
2394,8_64,SYSTEM,8,0.0,1
2394,8_64,Role 1,64,0.18,1
2395,4_37,SYSTEM,4,0.0,1
2395,4_37,Role 1,37,0.31,1
2396,5_52,SYSTEM,5,0.0,1
2396,5_52,Role 1,52,0.22,1
2397,2_98,SYSTEM,2,0.0,1
2397,2_98,Role 1,98,0.12,1
2398,13_86,SYSTEM,13,0.0,1
2398,13_86,Role 1,86,0.14,1
2399,3_36,SYSTEM,3,0.0,1
2399,3_36,Role 1,36,0.33,1
2400,14_16,SYSTEM,14,0.0,1
2400,14_16,Role 1,16,0.74,1
2401,2_82,SYSTEM,2,0.0,1
2401,2_82,Role 1,82,0.14,1
2402,10_45,SYSTEM,10,0.0,1
2402,10_45,Role 1,45,0.27,1
2403,17_81,SYSTEM,17,0.0,1
2403,17_81,Role 1,81,0.14,1
2404,2_37,SYSTEM,2,0.0,1
2404,2_37,Role 1,37,0.32,1
2405,6_35,SYSTEM,6,0.0,1
2405,6_35,Role 1,35,0.33,1
2406,1_49,SYSTEM,1,0.0,1
2406,1_49,Role 1,49,0.25,1
2407,17_61,SYSTEM,17,0.0,1
2407,17_61,Role 1,61,0.19,1
2408,6_84,SYSTEM,6,0.0,1
2408,6_84,Role 1,84,0.14,1
2409,1_64,SYSTEM,1,0.0,1
2409,1_64,Role 1,64,0.19,1
2410,9_67,SYSTEM,9,0.0,1
2410,9_67,Role 1,67,0.17,1
2411,2_44,SYSTEM,2,0.0,1
2411,2_44,Role 1,44,0.27,1
2412,2_47,SYSTEM,2,0.0,1
2412,2_47,Role 1,47,0.25,1
2413,7_76,SYSTEM,7,0.0,1
2413,7_76,Role 1,76,0.15,1
2414,1_90,SYSTEM,1,0.0,1
2414,1_90,Role 1,90,0.13,1
2415,1_95,SYSTEM,1,0.0,1
2415,1_95,Role 1,95,0.12,1
2416,1_48,SYSTEM,1,0.0,1
2416,1_48,Role 1,48,0.24,1
2417,8_44,SYSTEM,8,0.0,1
2417,8_44,Role 1,44,0.26,1
2418,1_73,SYSTEM,1,0.0,1
2418,1_73,Role 1,73,0.16,1
2419,3_91,SYSTEM,3,0.0,1
2419,3_91,Role 1,91,0.13,1
2420,1_63,SYSTEM,1,0.0,1
2420,1_63,Role 1,63,0.19,1
2421,8_99,SYSTEM,8,0.0,1
2421,8_99,Role 1,99,0.12,1
2422,1_58,SYSTEM,1,0.0,1
2422,1_58,Role 1,58,0.2,1
2423,4_11,SYSTEM,4,0.0,1
2423,4_11,Role 1,11,0.99,1
2424,3_80,SYSTEM,3,0.0,1
2424,3_80,Role 1,80,0.15,1
2425,17_16,SYSTEM,17,0.0,1
2425,17_16,Role 1,16,0.74,1
2426,1_51,SYSTEM,1,0.0,1
2426,1_51,Role 1,51,0.23,1
2427,9_14,SYSTEM,9,0.0,1
2427,9_14,Role 1,14,0.83,1
2428,9_17,SYSTEM,9,0.0,1
2428,9_17,Role 1,17,0.65,1
2429,7_90,SYSTEM,7,0.0,1
2429,7_90,Role 1,90,0.13,1
2430,14_67,SYSTEM,14,0.0,1
2430,14_67,Role 1,67,0.17,1
2431,17_50,SYSTEM,17,0.0,1
2431,17_50,Role 1,50,0.24,1
2432,1_22,SYSTEM,1,0.0,1
2432,1_22,Role 1,22,0.52,1
2433,1_9,SYSTEM,1,0.0,1
2433,1_9,Role 1,9,1.0,1
2434,4_79,SYSTEM,4,0.0,1
2434,4_79,Role 1,79,0.14,1
2435,8_38,SYSTEM,8,0.0,1
2435,8_38,Role 1,38,0.31,1
2436,7_68,SYSTEM,7,0.0,1
2436,7_68,Role 1,68,0.17,1
2437,13_21,SYSTEM,13,0.0,1
2437,13_21,Role 1,21,0.56,1
2438,1_67,SYSTEM,1,0.0,1
2438,1_67,Role 1,67,0.18,1
2439,4_45,SYSTEM,4,0.0,1
2439,4_45,Role 1,45,0.26,1
2440,17_66,SYSTEM,17,0.0,1
2440,17_66,Role 1,66,0.18,1
2441,12_14,SYSTEM,12,0.0,1
2441,12_14,Role 1,14,0.84,1
2442,2_63,SYSTEM,2,0.0,1
2442,2_63,Role 1,63,0.19,1
2443,13_7,SYSTEM,13,0.0,1
2443,13_7,Role 1,7,0.99,1
2444,8_82,SYSTEM,8,0.0,1
2444,8_82,Role 1,82,0.14,1
2445,4_76,SYSTEM,4,0.0,1
2445,4_76,Role 1,76,0.16,1
2446,2_67,SYSTEM,2,0.0,1
2446,2_67,Role 1,67,0.18,1
2447,1_36,SYSTEM,1,0.0,1
2447,1_36,Role 1,36,0.32,1
2448,4_89,SYSTEM,4,0.0,1
2448,4_89,Role 1,89,0.13,1
2449,5_18,SYSTEM,5,0.0,1
2449,5_18,Role 1,18,0.63,1
2450,1_53,SYSTEM,1,0.0,1
2450,1_53,Role 1,53,0.22,1
2451,4_79,SYSTEM,4,0.0,1
2451,4_79,Role 1,79,0.14,1
2452,1_23,SYSTEM,1,0.0,1
2452,1_23,Role 1,23,0.51,1
2453,3_61,SYSTEM,3,0.0,1
2453,3_61,Role 1,61,0.19,1
2454,8_46,SYSTEM,8,0.0,1
2454,8_46,Role 1,46,0.26,1
2455,2_10,SYSTEM,2,0.0,1
2455,2_10,Role 1,10,0.99,1
2456,7_17,SYSTEM,7,0.0,1
2456,7_17,Role 1,17,0.69,1
2457,10_48,SYSTEM,10,0.0,1
2457,10_48,Role 1,48,0.24,1
2458,3_85,SYSTEM,3,0.0,1
2458,3_85,Role 1,85,0.14,1
2459,2_53,SYSTEM,2,0.0,1
2459,2_53,Role 1,53,0.22,1
2460,6_59,SYSTEM,6,0.0,1
2460,6_59,Role 1,59,0.2,1
2461,11_13,SYSTEM,11,0.0,1
2461,11_13,Role 1,13,0.89,1
2462,1_85,SYSTEM,1,0.0,1
2462,1_85,Role 1,85,0.14,1
2463,16_28,SYSTEM,16,0.0,1
2463,16_28,Role 1,28,0.41,1
2464,2_59,SYSTEM,2,0.0,1
2464,2_59,Role 1,59,0.2,1
2465,8_73,SYSTEM,8,0.0,1
2465,8_73,Role 1,73,0.16,1
2466,15_31,SYSTEM,15,0.0,1
2466,15_31,Role 1,31,0.37,1
2467,1_95,SYSTEM,1,0.0,1
2467,1_95,Role 1,95,0.12,1
2468,17_72,SYSTEM,17,0.0,1
2468,17_72,Role 1,72,0.16,1
2469,2_21,SYSTEM,2,0.0,1
2469,2_21,Role 1,21,0.56,1
2470,1_40,SYSTEM,1,0.0,1
2470,1_40,Role 1,40,0.29,1
2471,4_80,SYSTEM,4,0.0,1
2471,4_80,Role 1,80,0.15,1
2472,3_16,SYSTEM,3,0.0,1
2472,3_16,Role 1,16,0.74,1
2473,5_46,SYSTEM,5,0.0,1
2473,5_46,Role 1,46,0.25,1
2474,5_47,SYSTEM,5,0.0,1
2474,5_47,Role 1,47,0.25,1
2475,10_82,SYSTEM,10,0.0,1
2475,10_82,Role 1,82,0.14,1
2476,13_85,SYSTEM,13,0.0,1
2476,13_85,Role 1,85,0.14,1
2477,2_33,SYSTEM,2,0.0,1
2477,2_33,Role 1,33,0.35,1
2478,16_88,SYSTEM,16,0.0,1
2478,16_88,Role 1,88,0.13,1
2479,8_66,SYSTEM,8,0.0,1
2479,8_66,Role 1,66,0.17,1
2480,1_67,SYSTEM,1,0.0,1
2480,1_67,Role 1,67,0.18,1
2481,6_67,SYSTEM,6,0.0,1
2481,6_67,Role 1,67,0.18,1
2482,2_83,SYSTEM,2,0.0,1
2482,2_83,Role 1,83,0.14,1
2483,2_55,SYSTEM,2,0.0,1
2483,2_55,Role 1,55,0.21,1
2484,1_60,SYSTEM,1,0.0,1
2484,1_60,Role 1,60,0.19,1
2485,1_86,SYSTEM,1,0.0,1
2485,1_86,Role 1,86,0.13,1
2486,1_63,SYSTEM,1,0.0,1
2486,1_63,Role 1,63,0.19,1
2487,8_84,SYSTEM,8,0.0,1
2487,8_84,Role 1,84,0.14,1
2488,1_5,SYSTEM,1,0.0,1
2488,1_5,Role 1,5,1.0,1
2489,8_17,SYSTEM,8,0.0,1
2489,8_17,Role 1,17,0.71,1
2490,15_67,SYSTEM,15,0.0,1
2490,15_67,Role 1,67,0.18,1
2491,7_63,SYSTEM,7,0.0,1
2491,7_63,Role 1,63,0.19,1
2492,4_105,SYSTEM,4,0.0,1
2492,4_105,Role 1,105,0.11,1
2493,16_14,SYSTEM,16,0.0,1
2493,16_14,Role 1,14,0.84,1
2494,4_27,SYSTEM,4,0.0,1
2494,4_27,Role 1,27,0.44,1
2495,12_84,SYSTEM,12,0.0,1
2495,12_84,Role 1,84,0.14,1
2496,6_43,SYSTEM,6,0.0,1
2496,6_43,Role 1,43,0.27,1
2497,9_52,SYSTEM,9,0.0,1
2497,9_52,Role 1,52,0.23,1
2498,20_33,SYSTEM,20,0.0,1
2498,20_33,Role 1,33,0.35,1
2499,3_9,SYSTEM,3,0.0,1
2499,3_9,Role 1,9,1.0,1
2500,7_71,SYSTEM,7,0.0,1
2500,7_71,Role 1,71,0.17,1
2501,1_43,SYSTEM,1,0.0,1
2501,1_43,Role 1,43,0.27,1
2502,2_112,SYSTEM,2,0.0,1
2502,2_112,Role 1,112,0.1,1
2503,1_48,SYSTEM,1,0.0,1
2503,1_48,Role 1,48,0.24,1
2504,3_61,SYSTEM,3,0.0,1
2504,3_61,Role 1,61,0.19,1
2505,16_46,SYSTEM,16,0.0,1
2505,16_46,Role 1,46,0.25,1
2506,16_83,SYSTEM,16,0.0,1
2506,16_83,Role 1,83,0.14,1
2507,13_85,SYSTEM,13,0.0,1
2507,13_85,Role 1,85,0.14,1
2508,6_45,SYSTEM,6,0.0,1
2508,6_45,Role 1,45,0.26,1
2509,2_9,SYSTEM,2,0.0,1
2509,2_9,Role 1,9,1.0,1
2510,13_66,SYSTEM,13,0.0,1
2510,13_66,Role 1,66,0.17,1
2511,1_82,SYSTEM,1,0.0,1
2511,1_82,Role 1,82,0.14,1
2512,1_56,SYSTEM,1,0.0,1
2512,1_56,Role 1,56,0.2,1
2513,4_80,SYSTEM,4,0.0,1
2513,4_80,Role 1,80,0.15,1
2514,4_11,SYSTEM,4,0.0,1
2514,4_11,Role 1,11,0.99,1
2515,1_7,SYSTEM,1,0.0,1
2515,1_7,Role 1,7,0.99,1
2516,15_13,SYSTEM,15,0.0,1
2516,15_13,Role 1,13,0.88,1
2517,8_64,SYSTEM,8,0.0,1
2517,8_64,Role 1,64,0.18,1
2518,35_84,SYSTEM,35,0.0,1
2518,35_84,Role 1,84,0.14,1
2519,11_77,SYSTEM,11,0.0,1
2519,11_77,Role 1,77,0.15,1
2520,2_17,SYSTEM,2,0.0,1
2520,2_17,Role 1,17,0.69,1
2521,1_61,SYSTEM,1,0.0,1
2521,1_61,Role 1,61,0.19,1
2522,7_17,SYSTEM,7,0.0,1
2522,7_17,Role 1,17,0.69,1
2523,8_90,SYSTEM,8,0.0,1
2523,8_90,Role 1,90,0.13,1
2524,1_105,SYSTEM,1,0.0,1
2524,1_105,Role 1,105,0.11,1
2525,2_11,SYSTEM,2,0.0,1
2525,2_11,Role 1,11,0.99,1
2526,2_63,SYSTEM,2,0.0,1
2526,2_63,Role 1,63,0.19,1
2527,8_23,SYSTEM,8,0.0,1
2527,8_23,Role 1,23,0.52,1
2528,4_91,SYSTEM,4,0.0,1
2528,4_91,Role 1,91,0.13,1
2529,5_66,SYSTEM,5,0.0,1
2529,5_66,Role 1,66,0.18,1
2530,1_9,SYSTEM,1,0.0,1
2530,1_9,Role 1,9,1.0,1
2531,2_90,SYSTEM,2,0.0,1
2531,2_90,Role 1,90,0.13,1
2532,4_46,SYSTEM,4,0.0,1
2532,4_46,Role 1,46,0.26,1
2533,1_48,SYSTEM,1,0.0,1
2533,1_48,Role 1,48,0.24,1
2534,11_46,SYSTEM,11,0.0,1
2534,11_46,Role 1,46,0.25,1
2535,1_58,SYSTEM,1,0.0,1
2535,1_58,Role 1,58,0.2,1
2536,2_33,SYSTEM,2,0.0,1
2536,2_33,Role 1,33,0.35,1
2537,13_78,SYSTEM,13,0.0,1
2537,13_78,Role 1,78,0.15,1
2538,1_42,SYSTEM,1,0.0,1
2538,1_42,Role 1,42,0.27,1
2539,8_50,SYSTEM,8,0.0,1
2539,8_50,Role 1,50,0.24,1
2540,9_88,SYSTEM,9,0.0,1
2540,9_88,Role 1,88,0.13,1
2541,2_6,SYSTEM,2,0.0,1
2541,2_6,Role 1,6,1.0,1
2542,5_31,SYSTEM,5,0.0,1
2542,5_31,Role 1,31,0.38,1
2543,1_70,SYSTEM,1,0.0,1
2543,1_70,Role 1,70,0.17,1
2544,1_36,SYSTEM,1,0.0,1
2544,1_36,Role 1,36,0.32,1
2545,15_11,SYSTEM,15,0.0,1
2545,15_11,Role 1,11,0.99,1
2546,1_81,SYSTEM,1,0.0,1
2546,1_81,Role 1,81,0.14,1
2547,9_67,SYSTEM,9,0.0,1
2547,9_67,Role 1,67,0.17,1
2548,17_12,SYSTEM,17,0.0,1
2548,17_12,Role 1,12,0.97,1
2549,12_35,SYSTEM,12,0.0,1
2549,12_35,Role 1,35,0.33,1
2550,1_35,SYSTEM,1,0.0,1
2550,1_35,Role 1,35,0.34,1
2551,25_77,SYSTEM,25,0.0,1
2551,25_77,Role 1,77,0.15,1
2552,2_32,SYSTEM,2,0.0,1
2552,2_32,Role 1,32,0.37,1
2553,1_38,SYSTEM,1,0.0,1
2553,1_38,Role 1,38,0.31,1
2554,4_14,SYSTEM,4,0.0,1
2554,4_14,Role 1,14,0.83,1
2555,16_39,SYSTEM,16,0.0,1
2555,16_39,Role 1,39,0.29,1
2556,1_44,SYSTEM,1,0.0,1
2556,1_44,Role 1,44,0.27,1
2557,8_59,SYSTEM,8,0.0,1
2557,8_59,Role 1,59,0.2,1
2558,9_91,SYSTEM,9,0.0,1
2558,9_91,Role 1,91,0.13,1
2559,1_84,SYSTEM,1,0.0,1
2559,1_84,Role 1,84,0.14,1
2560,1_10,SYSTEM,1,0.0,1
2560,1_10,Role 1,10,0.99,1
2561,2_38,SYSTEM,2,0.0,1
2561,2_38,Role 1,38,0.31,1
2562,1_85,SYSTEM,1,0.0,1
2562,1_85,Role 1,85,0.14,1
2563,2_59,SYSTEM,2,0.0,1
2563,2_59,Role 1,59,0.2,1
2564,1_61,SYSTEM,1,0.0,1
2564,1_61,Role 1,61,0.19,1
2565,1_67,SYSTEM,1,0.0,1
2565,1_67,Role 1,67,0.18,1
2566,4_91,SYSTEM,4,0.0,1
2566,4_91,Role 1,91,0.13,1
2567,7_63,SYSTEM,7,0.0,1
2567,7_63,Role 1,63,0.19,1
2568,4_43,SYSTEM,4,0.0,1
2568,4_43,Role 1,43,0.27,1
2569,3_9,SYSTEM,3,0.0,1
2569,3_9,Role 1,9,1.0,1
2570,1_49,SYSTEM,1,0.0,1
2570,1_49,Role 1,49,0.25,1
2571,11_39,SYSTEM,11,0.0,1
2571,11_39,Role 1,39,0.3,1
2572,4_59,SYSTEM,4,0.0,1
2572,4_59,Role 1,59,0.2,1
2573,4_25,SYSTEM,4,0.0,1
2573,4_25,Role 1,25,0.47,1
2574,1_8,SYSTEM,1,0.0,1
2574,1_8,Role 1,8,0.99,1
2575,16_45,SYSTEM,16,0.0,1
2575,16_45,Role 1,45,0.26,1
2576,2_54,SYSTEM,2,0.0,1
2576,2_54,Role 1,54,0.21,1
2577,5_89,SYSTEM,5,0.0,1
2577,5_89,Role 1,89,0.13,1
2578,13_89,SYSTEM,13,0.0,1
2578,13_89,Role 1,89,0.13,1
2579,1_7,SYSTEM,1,0.0,1
2579,1_7,Role 1,7,0.99,1
2580,1_32,SYSTEM,1,0.0,1
2580,1_32,Role 1,32,0.37,1
2581,8_70,SYSTEM,8,0.0,1
2581,8_70,Role 1,70,0.17,1
2582,1_63,SYSTEM,1,0.0,1
2582,1_63,Role 1,63,0.19,1
2583,2_34,SYSTEM,2,0.0,1
2583,2_34,Role 1,34,0.34,1
2584,11_90,SYSTEM,11,0.0,1
2584,11_90,Role 1,90,0.13,1
2585,18_11,SYSTEM,18,0.0,1
2585,18_11,Role 1,11,0.99,1
2586,8_89,SYSTEM,8,0.0,1
2586,8_89,Role 1,89,0.13,1
2587,1_38,SYSTEM,1,0.0,1
2587,1_38,Role 1,38,0.31,1
2588,4_45,SYSTEM,4,0.0,1
2588,4_45,Role 1,45,0.26,1
2589,8_85,SYSTEM,8,0.0,1
2589,8_85,Role 1,85,0.14,1
2590,8_56,SYSTEM,8,0.0,1
2590,8_56,Role 1,56,0.21,1
2591,5_70,SYSTEM,5,0.0,1
2591,5_70,Role 1,70,0.16,1
2592,4_87,SYSTEM,4,0.0,1
2592,4_87,Role 1,87,0.13,1
2593,12_98,SYSTEM,12,0.0,1
2593,12_98,Role 1,98,0.12,1
2594,16_18,SYSTEM,16,0.0,1
2594,16_18,Role 1,18,0.64,1
2595,7_62,SYSTEM,7,0.0,1
2595,7_62,Role 1,62,0.19,1
2596,1_95,SYSTEM,1,0.0,1
2596,1_95,Role 1,95,0.12,1
2597,3_91,SYSTEM,3,0.0,1
2597,3_91,Role 1,91,0.13,1
2598,3_91,SYSTEM,3,0.0,1
2598,3_91,Role 1,91,0.13,1
2599,2_11,SYSTEM,2,0.0,1
2599,2_11,Role 1,11,0.99,1
2600,1_37,SYSTEM,1,0.0,1
2600,1_37,Role 1,37,0.32,1
2601,8_18,SYSTEM,8,0.0,1
2601,8_18,Role 1,18,0.64,1
2602,32_86,SYSTEM,32,0.0,1
2602,32_86,Role 1,86,0.14,1
2603,2_39,SYSTEM,2,0.0,1
2603,2_39,Role 1,39,0.3,1
2604,9_67,SYSTEM,9,0.0,1
2604,9_67,Role 1,67,0.17,1
2605,1_49,SYSTEM,1,0.0,1
2605,1_49,Role 1,49,0.25,1
2606,1_82,SYSTEM,1,0.0,1
2606,1_82,Role 1,82,0.14,1
2607,3_35,SYSTEM,3,0.0,1
2607,3_35,Role 1,35,0.34,1
2608,1_72,SYSTEM,1,0.0,1
2608,1_72,Role 1,72,0.17,1
2609,16_58,SYSTEM,16,0.0,1
2609,16_58,Role 1,58,0.2,1
2610,1_47,SYSTEM,1,0.0,1
2610,1_47,Role 1,47,0.25,1
2611,4_82,SYSTEM,4,0.0,1
2611,4_82,Role 1,82,0.15,1
2612,7_64,SYSTEM,7,0.0,1
2612,7_64,Role 1,64,0.19,1
2613,1_61,SYSTEM,1,0.0,1
2613,1_61,Role 1,61,0.19,1
2614,2_7,SYSTEM,2,0.0,1
2614,2_7,Role 1,7,1.0,1
2615,13_81,SYSTEM,13,0.0,1
2615,13_81,Role 1,81,0.14,1
2616,11_70,SYSTEM,11,0.0,1
2616,11_70,Role 1,70,0.17,1
2617,15_90,SYSTEM,15,0.0,1
2617,15_90,Role 1,90,0.13,1
2618,1_10,SYSTEM,1,0.0,1
2618,1_10,Role 1,10,0.99,1
2619,1_54,SYSTEM,1,0.0,1
2619,1_54,Role 1,54,0.21,1
2620,5_97,SYSTEM,5,0.0,1
2620,5_97,Role 1,97,0.12,1
2621,1_87,SYSTEM,1,0.0,1
2621,1_87,Role 1,87,0.13,1
2622,1_44,SYSTEM,1,0.0,1
2622,1_44,Role 1,44,0.27,1
2623,9_80,SYSTEM,9,0.0,1
2623,9_80,Role 1,80,0.15,1
2624,16_94,SYSTEM,16,0.0,1
2624,16_94,Role 1,94,0.12,1
2625,7_65,SYSTEM,7,0.0,1
2625,7_65,Role 1,65,0.17,1
2626,5_30,SYSTEM,5,0.0,1
2626,5_30,Role 1,30,0.38,1
2627,2_101,SYSTEM,2,0.0,1
2627,2_101,Role 1,101,0.11,1
2628,8_46,SYSTEM,8,0.0,1
2628,8_46,Role 1,46,0.26,1
2629,1_22,SYSTEM,1,0.0,1
2629,1_22,Role 1,22,0.52,1
2630,3_67,SYSTEM,3,0.0,1
2630,3_67,Role 1,67,0.17,1
2631,4_38,SYSTEM,4,0.0,1
2631,4_38,Role 1,38,0.31,1
2632,4_29,SYSTEM,4,0.0,1
2632,4_29,Role 1,29,0.4,1
2633,4_87,SYSTEM,4,0.0,1
2633,4_87,Role 1,87,0.13,1
2634,1_50,SYSTEM,1,0.0,1
2634,1_50,Role 1,50,0.24,1
2635,2_21,SYSTEM,2,0.0,1
2635,2_21,Role 1,21,0.56,1
2636,1_57,SYSTEM,1,0.0,1
2636,1_57,Role 1,57,0.2,1
2637,23_12,SYSTEM,23,0.0,1
2637,23_12,Role 1,12,0.97,1
2638,1_6,SYSTEM,1,0.0,1
2638,1_6,Role 1,6,1.0,1
2639,8_36,SYSTEM,8,0.0,1
2639,8_36,Role 1,36,0.33,1
2640,2_90,SYSTEM,2,0.0,1
2640,2_90,Role 1,90,0.13,1
2641,13_88,SYSTEM,13,0.0,1
2641,13_88,Role 1,88,0.13,1
2642,4_25,SYSTEM,4,0.0,1
2642,4_25,Role 1,25,0.47,1
2643,1_82,SYSTEM,1,0.0,1
2643,1_82,Role 1,82,0.14,1
2644,1_58,SYSTEM,1,0.0,1
2644,1_58,Role 1,58,0.2,1
2645,16_62,SYSTEM,16,0.0,1
2645,16_62,Role 1,62,0.19,1
2646,3_61,SYSTEM,3,0.0,1
2646,3_61,Role 1,61,0.19,1
2647,12_45,SYSTEM,12,0.0,1
2647,12_45,Role 1,45,0.26,1
2648,4_85,SYSTEM,4,0.0,1
2648,4_85,Role 1,85,0.14,1
2649,7_63,SYSTEM,7,0.0,1
2649,7_63,Role 1,63,0.19,1
2650,1_35,SYSTEM,1,0.0,1
2650,1_35,Role 1,35,0.34,1
2651,4_93,SYSTEM,4,0.0,1
2651,4_93,Role 1,93,0.12,1
2652,17_79,SYSTEM,17,0.0,1
2652,17_79,Role 1,79,0.15,1
2653,1_61,SYSTEM,1,0.0,1
2653,1_61,Role 1,61,0.19,1
2654,4_61,SYSTEM,4,0.0,1
2654,4_61,Role 1,61,0.19,1
2655,2_67,SYSTEM,2,0.0,1
2655,2_67,Role 1,67,0.18,1
2656,6_45,SYSTEM,6,0.0,1
2656,6_45,Role 1,45,0.26,1
2657,11_101,SYSTEM,11,0.0,1
2657,11_101,Role 1,101,0.11,1
2658,7_61,SYSTEM,7,0.0,1
2658,7_61,Role 1,61,0.18,1
2659,5_13,SYSTEM,5,0.0,1
2659,5_13,Role 1,13,0.87,1
2660,11_90,SYSTEM,11,0.0,1
2660,11_90,Role 1,90,0.13,1
2661,2_52,SYSTEM,2,0.0,1
2661,2_52,Role 1,52,0.23,1
2662,6_84,SYSTEM,6,0.0,1
2662,6_84,Role 1,84,0.14,1
2663,12_92,SYSTEM,12,0.0,1
2663,12_92,Role 1,92,0.12,1
2664,1_26,SYSTEM,1,0.0,1
2664,1_26,Role 1,26,0.45,1
2665,6_16,SYSTEM,6,0.0,1
2665,6_16,Role 1,16,0.73,1
2666,4_63,SYSTEM,4,0.0,1
2666,4_63,Role 1,63,0.18,1
2667,1_84,SYSTEM,1,0.0,1
2667,1_84,Role 1,84,0.14,1
2668,33_27,SYSTEM,33,0.0,1
2668,33_27,Role 1,27,0.44,1
2669,1_87,SYSTEM,1,0.0,1
2669,1_87,Role 1,87,0.13,1
2670,8_10,SYSTEM,8,0.0,1
2670,8_10,Role 1,10,0.99,1
2671,2_59,SYSTEM,2,0.0,1
2671,2_59,Role 1,59,0.2,1
2672,1_62,SYSTEM,1,0.0,1
2672,1_62,Role 1,62,0.19,1
2673,4_36,SYSTEM,4,0.0,1
2673,4_36,Role 1,36,0.33,1
2674,19_35,SYSTEM,19,0.0,1
2674,19_35,Role 1,35,0.33,1
2675,1_56,SYSTEM,1,0.0,1
2675,1_56,Role 1,56,0.2,1
2676,2_63,SYSTEM,2,0.0,1
2676,2_63,Role 1,63,0.19,1
2677,16_103,SYSTEM,16,0.0,1
2677,16_103,Role 1,103,0.11,1
2678,6_60,SYSTEM,6,0.0,1
2678,6_60,Role 1,60,0.19,1
2679,4_87,SYSTEM,4,0.0,1
2679,4_87,Role 1,87,0.13,1
2680,1_69,SYSTEM,1,0.0,1
2680,1_69,Role 1,69,0.18,1
2681,11_76,SYSTEM,11,0.0,1
2681,11_76,Role 1,76,0.16,1
2682,16_77,SYSTEM,16,0.0,1
2682,16_77,Role 1,77,0.15,1
2683,8_74,SYSTEM,8,0.0,1
2683,8_74,Role 1,74,0.16,1
2684,1_47,SYSTEM,1,0.0,1
2684,1_47,Role 1,47,0.25,1
2685,1_97,SYSTEM,1,0.0,1
2685,1_97,Role 1,97,0.12,1
2686,1_30,SYSTEM,1,0.0,1
2686,1_30,Role 1,30,0.39,1
2687,4_43,SYSTEM,4,0.0,1
2687,4_43,Role 1,43,0.27,1
2688,17_90,SYSTEM,17,0.0,1
2688,17_90,Role 1,90,0.13,1
2689,9_18,SYSTEM,9,0.0,1
2689,9_18,Role 1,18,0.64,1
2690,11_47,SYSTEM,11,0.0,1
2690,11_47,Role 1,47,0.26,1
2691,1_65,SYSTEM,1,0.0,1
2691,1_65,Role 1,65,0.18,1
2692,1_58,SYSTEM,1,0.0,1
2692,1_58,Role 1,58,0.2,1
2693,20_23,SYSTEM,20,0.0,1
2693,20_23,Role 1,23,0.51,1
2694,29_64,SYSTEM,29,0.0,1
2694,29_64,Role 1,64,0.18,1
2695,8_38,SYSTEM,8,0.0,1
2695,8_38,Role 1,38,0.31,1
2696,4_88,SYSTEM,4,0.0,1
2696,4_88,Role 1,88,0.13,1
2697,3_57,SYSTEM,3,0.0,1
2697,3_57,Role 1,57,0.21,1
2698,1_5,SYSTEM,1,0.0,1
2698,1_5,Role 1,5,1.0,1
2699,1_76,SYSTEM,1,0.0,1
2699,1_76,Role 1,76,0.15,1
2700,12_86,SYSTEM,12,0.0,1
2700,12_86,Role 1,86,0.13,1
2701,1_67,SYSTEM,1,0.0,1
2701,1_67,Role 1,67,0.18,1
2702,5_39,SYSTEM,5,0.0,1
2702,5_39,Role 1,39,0.3,1
2703,5_9,SYSTEM,5,0.0,1
2703,5_9,Role 1,9,0.99,1
2704,1_44,SYSTEM,1,0.0,1
2704,1_44,Role 1,44,0.27,1
2705,13_83,SYSTEM,13,0.0,1
